time,location,timestamp
1364372331,in[hopkins],2013-03-27 08:18:51
1364372368,in[hopkins],2013-03-27 08:19:28
1364372392,in[hopkins],2013-03-27 08:19:52
1364372454,in[hopkins],2013-03-27 08:20:54
1364372575,in[hopkins],2013-03-27 08:22:55
1364372667,in[hopkins],2013-03-27 08:24:27
1364372688,in[hopkins],2013-03-27 08:24:48
1364372715,in[hopkins],2013-03-27 08:25:15
1364372804,in[hopkins],2013-03-27 08:26:44
1364372925,in[hopkins],2013-03-27 08:28:45
1364373047,near[hopkins; carson-tech_services; baker-berry; ],2013-03-27 08:30:47
1364373083,near[hopkins; reed; carson-tech_services; ],2013-03-27 08:31:23
1364373104,near[wentworth; baker-berry; hopkins; ],2013-03-27 08:31:44
1364373121,near[baker-berry; wentworth; sanborn; ],2013-03-27 08:32:01
1364373142,near[baker-berry; carpenterhall; sanborn; ],2013-03-27 08:32:22
1364373156,in[butterfield],2013-03-27 08:32:36
1364373171,in[butterfield],2013-03-27 08:32:51
1364373187,in[butterfield],2013-03-27 08:33:07
1364373269,in[maclean],2013-03-27 08:34:29
1364373285,in[maclean],2013-03-27 08:34:45
1364373321,in[maclean],2013-03-27 08:35:21
1364373344,in[maclean],2013-03-27 08:35:44
1364373375,in[maclean],2013-03-27 08:36:15
1364373395,in[maclean],2013-03-27 08:36:35
1364373469,in[maclean],2013-03-27 08:37:49
1364373484,in[maclean],2013-03-27 08:38:04
1364373530,in[maclean],2013-03-27 08:38:50
1364373879,in[cummings],2013-03-27 08:44:39
1364373889,in[cummings],2013-03-27 08:44:49
1364373970,in[cummings],2013-03-27 08:46:10
1364374023,in[cummings],2013-03-27 08:47:03
1364374091,in[cummings],2013-03-27 08:48:11
1364374536,near[maclean; feldberg_library; cummings; ],2013-03-27 08:55:36
1364374588,near[maclean; feldberg_library; cummings; ],2013-03-27 08:56:28
1364374604,near[maxwell; channing-cox; tllc; ],2013-03-27 08:56:44
1364374647,in[maxwell],2013-03-27 08:57:27
1364374663,near[maclean; maxwell; judge; ],2013-03-27 08:57:43
1364374681,near[maclean; thayer_secure; feldberg_library; ],2013-03-27 08:58:01
1364374697,near[feldberg_library; maclean; thayer_secure; whittemore; ],2013-03-27 08:58:17
1364374730,near[feldberg_library; whittemore; tllc; ],2013-03-27 08:58:50
1364374792,near[feldberg_library; tllc; cummings; ],2013-03-27 08:59:52
1364374804,near[tllc; feldberg_library; channing-cox; ],2013-03-27 09:00:04
1364374824,near[tllc; feldberg_library; maclean; ],2013-03-27 09:00:24
1364374839,near[maclean; tllc; feldberg_library; ],2013-03-27 09:00:39
1364374879,near[tllc; feldberg_library; maclean; ],2013-03-27 09:01:19
1364374939,near[maclean; feldberg_library; tllc; ],2013-03-27 09:02:19
1364375051,near[tllc; maclean; judge; ],2013-03-27 09:04:11
1364375087,near[tllc; maclean; judge; ],2013-03-27 09:04:47
1364375143,near[maclean; tllc; channing-cox; ],2013-03-27 09:05:43
1364377149,in[robinson],2013-03-27 09:39:09
1364377161,in[robinson],2013-03-27 09:39:21
1364377317,in[robinson],2013-03-27 09:41:57
1364377342,in[robinson],2013-03-27 09:42:22
1364377398,near[robinson; 53_commons; hopkins; ],2013-03-27 09:43:18
1364377456,near[53_commons; robinson; hopkins; ],2013-03-27 09:44:16
1364377473,near[53_commons; robinson; hopkins; ],2013-03-27 09:44:33
1364377526,near[53_commons; robinson; hopkins; ],2013-03-27 09:45:26
1364377539,in[robinson],2013-03-27 09:45:39
1364377836,in[robinson],2013-03-27 09:50:36
1364377854,in[robinson],2013-03-27 09:50:54
1364379625,in[maxwell],2013-03-27 10:20:25
1364379683,in[maxwell],2013-03-27 10:21:23
1364379731,in[maxwell],2013-03-27 10:22:11
1364379917,near[maxwell; maclean; channing-cox; ],2013-03-27 10:25:17
1364379933,near[maclean; maxwell; channing-cox; ],2013-03-27 10:25:33
1364379951,in[maclean],2013-03-27 10:25:51
1364379966,near[Tuck_hall; feldberg_library; chasehall; ],2013-03-27 10:26:06
1364379992,near[chasehall; maclean; woodburyhall; ],2013-03-27 10:26:32
1364380023,near[chasehall; woodburyhall; Tuck_hall; ],2013-03-27 10:27:03
1364380048,near[fahey-mclane; lord; butterfield; ],2013-03-27 10:27:28
1364380060,near[lord; fahey-mclane; butterfield; ],2013-03-27 10:27:40
1364380106,in[lord],2013-03-27 10:28:26
1364380121,near[massrow; parkhurst; fairbanks; ],2013-03-27 10:28:41
1364380148,near[massrow; parkhurst; 53_commons; ],2013-03-27 10:29:08
1364380183,near[massrow; 53_commons; robinson; ],2013-03-27 10:29:43
1364380275,near[massrow; robinson; 53_commons; ],2013-03-27 10:31:15
1364380340,near[robinson; massrow; 53_commons; ],2013-03-27 10:32:20
1364380376,near[robinson; mcnutt; baker-berry; ],2013-03-27 10:32:56
1364380454,near[robinson; baker-berry; hopkins; ],2013-03-27 10:34:14
1364380465,near[HanoverInn; east-wheelock; hopkins; ],2013-03-27 10:34:25
1364380479,near[hopkins; carson-tech_services; east-wheelock; ],2013-03-27 10:34:39
1364380494,near[HanoverInn; east-wheelock; hopkins; ],2013-03-27 10:34:54
1364380574,near[HanoverInn; hopkins; east-wheelock; ],2013-03-27 10:36:14
1364380589,near[HanoverInn; east-wheelock; hopkins; ],2013-03-27 10:36:29
1364380657,near[HanoverInn; hopkins; robinson; ],2013-03-27 10:37:37
1364380679,near[HanoverInn; hopkins; wentworth; ],2013-03-27 10:37:59
1364380714,near[HanoverInn; hopkins; east-wheelock; ],2013-03-27 10:38:34
1364380730,near[HanoverInn; east-wheelock; hopkins; ],2013-03-27 10:38:50
1364381297,in[maxwell],2013-03-27 10:48:17
1364381418,in[maxwell],2013-03-27 10:50:18
1364381508,in[maxwell],2013-03-27 10:51:48
1364385331,in[maxwell],2013-03-27 11:55:31
1364385420,in[maxwell],2013-03-27 11:57:00
1364385496,in[maxwell],2013-03-27 11:58:16
1364385530,in[maxwell],2013-03-27 11:58:50
1364385542,in[maxwell],2013-03-27 11:59:02
1364385663,in[maxwell],2013-03-27 12:01:03
1364385712,in[maxwell],2013-03-27 12:01:52
1364385783,in[maxwell],2013-03-27 12:03:03
1364385904,in[maxwell],2013-03-27 12:05:04
1364385997,in[maxwell],2013-03-27 12:06:37
1364386025,in[maxwell],2013-03-27 12:07:05
1364386074,in[maxwell],2013-03-27 12:07:54
1364386146,in[maxwell],2013-03-27 12:09:06
1364386231,in[maxwell],2013-03-27 12:10:31
1364386260,in[maxwell],2013-03-27 12:11:00
1364386395,in[maxwell],2013-03-27 12:13:15
1364386516,in[maxwell],2013-03-27 12:15:16
1364386623,in[maxwell],2013-03-27 12:17:03
1364386637,in[maxwell],2013-03-27 12:17:17
1364386730,in[maxwell],2013-03-27 12:18:50
1364386758,in[maxwell],2013-03-27 12:19:18
1364386879,in[maxwell],2013-03-27 12:21:19
1364386985,in[maxwell],2013-03-27 12:23:05
1364387003,in[maxwell],2013-03-27 12:23:23
1364387070,in[maxwell],2013-03-27 12:24:30
1364387256,in[maxwell],2013-03-27 12:27:36
1364387377,in[maxwell],2013-03-27 12:29:37
1364387498,in[maxwell],2013-03-27 12:31:38
1364387555,in[maxwell],2013-03-27 12:32:35
1364387619,in[maxwell],2013-03-27 12:33:39
1364387740,in[maxwell],2013-03-27 12:35:40
1364387840,in[maxwell],2013-03-27 12:37:20
1364387861,in[maxwell],2013-03-27 12:37:41
1364387930,in[maxwell],2013-03-27 12:38:50
1364388122,in[maxwell],2013-03-27 12:42:02
1364388243,in[maxwell],2013-03-27 12:44:03
1364388339,in[maxwell],2013-03-27 12:45:39
1364388364,in[maxwell],2013-03-27 12:46:04
1364388410,in[maxwell],2013-03-27 12:46:50
1364388428,in[maxwell],2013-03-27 12:47:08
1364388486,in[maxwell],2013-03-27 12:48:06
1364388633,in[maxwell],2013-03-27 12:50:33
1364388713,in[maxwell],2013-03-27 12:51:53
1364388754,in[maxwell],2013-03-27 12:52:34
1364388987,in[maxwell],2013-03-27 12:56:27
1364389108,in[maxwell],2013-03-27 12:58:28
1364389130,in[maxwell],2013-03-27 12:58:50
1364391009,in[channing-cox],2013-03-27 13:30:09
1364391025,in[maxwell],2013-03-27 13:30:25
1364391046,in[maxwell],2013-03-27 13:30:46
1364391066,in[maxwell],2013-03-27 13:31:06
1364391108,in[maxwell],2013-03-27 13:31:48
1364391219,in[maxwell],2013-03-27 13:33:39
1364391247,in[maxwell],2013-03-27 13:34:07
1364391367,in[maxwell],2013-03-27 13:36:07
1364391488,in[maxwell],2013-03-27 13:38:08
1364391530,in[maxwell],2013-03-27 13:38:50
1364391609,near[maxwell; channing-cox; ],2013-03-27 13:40:09
1364391678,near[maxwell; channing-cox; ],2013-03-27 13:41:18
1364391730,in[maxwell],2013-03-27 13:42:10
1364391851,in[maxwell],2013-03-27 13:44:11
1364391923,in[maxwell],2013-03-27 13:45:23
1364392108,in[maxwell],2013-03-27 13:48:28
1364393015,in[maxwell],2013-03-27 14:03:35
1364393030,in[maxwell],2013-03-27 14:03:50
1364393117,in[maxwell],2013-03-27 14:05:17
1364393237,in[maxwell],2013-03-27 14:07:17
1364393898,in[maxwell],2013-03-27 14:18:18
1364393918,in[maxwell],2013-03-27 14:18:38
1364393930,in[maxwell],2013-03-27 14:18:50
1364393952,in[maxwell],2013-03-27 14:19:12
1364394007,in[maxwell],2013-03-27 14:20:07
1364394126,in[maxwell],2013-03-27 14:22:06
1364395707,in[maxwell],2013-03-27 14:48:27
1364395799,in[maxwell],2013-03-27 14:49:59
1364395913,in[maxwell],2013-03-27 14:51:53
1364398595,in[maxwell],2013-03-27 15:36:35
1364420410,in[maxwell],2013-03-27 21:40:10
1364420437,in[maxwell],2013-03-27 21:40:37
1364420465,in[maxwell],2013-03-27 21:41:05
1364420496,in[maxwell],2013-03-27 21:41:36
1364420616,in[maxwell],2013-03-27 21:43:36
1364425173,in[maxwell],2013-03-27 22:59:33
1364425188,in[maxwell],2013-03-27 22:59:48
1364425274,in[maxwell],2013-03-27 23:01:14
1364425349,in[maxwell],2013-03-27 23:02:29
1364426693,in[maxwell],2013-03-27 23:24:53
1364426753,in[maxwell],2013-03-27 23:25:53
1364426778,in[maxwell],2013-03-27 23:26:18
1364426808,in[maxwell],2013-03-27 23:26:48
1364430905,in[maxwell],2013-03-28 00:35:05
1364430950,in[maxwell],2013-03-28 00:35:50
1364431384,in[maxwell],2013-03-28 00:43:04
1364431419,in[maxwell],2013-03-28 00:43:39
1364431471,in[maxwell],2013-03-28 00:44:31
1364431539,in[maxwell],2013-03-28 00:45:39
1364431687,in[maxwell],2013-03-28 00:48:07
1364431728,near[maxwell; maclean; channing-cox; ],2013-03-28 00:48:48
1364431767,in[maclean],2013-03-28 00:49:27
1364431777,in[maclean],2013-03-28 00:49:37
1364431841,near[maclean; cummings; ],2013-03-28 00:50:41
1364431855,in[cummings],2013-03-28 00:50:55
1364431976,in[cummings],2013-03-28 00:52:56
1364432412,in[maclean],2013-03-28 01:00:12
1364432422,in[maclean],2013-03-28 01:00:22
1364432499,in[maclean],2013-03-28 01:01:39
1364433805,in[maclean],2013-03-28 01:23:25
1364433815,near[cummings; maclean; ],2013-03-28 01:23:35
1364433835,in[cummings],2013-03-28 01:23:55
1364434055,in[cummings],2013-03-28 01:27:35
1364434071,in[cummings],2013-03-28 01:27:51
1364434111,in[cummings],2013-03-28 01:28:31
1364434246,in[cummings],2013-03-28 01:30:46
1364434258,in[cummings],2013-03-28 01:30:58
1364434274,in[cummings],2013-03-28 01:31:14
1364434284,in[cummings],2013-03-28 01:31:24
1364434687,near[cummings; thayer_secure; murdough; ],2013-03-28 01:38:07
1364434697,in[cummings],2013-03-28 01:38:17
1364434730,in[cummings],2013-03-28 01:38:50
1364434744,near[cummings; thayer_secure; murdough; ],2013-03-28 01:39:04
1364434767,in[cummings],2013-03-28 01:39:27
1364434778,in[cummings],2013-03-28 01:39:38
1364434899,in[cummings],2013-03-28 01:41:39
1364434914,in[cummings],2013-03-28 01:41:54
1364434925,in[cummings],2013-03-28 01:42:05
1364437733,in[maclean],2013-03-28 02:28:53
1364437746,in[maclean],2013-03-28 02:29:06
1364437827,in[maclean],2013-03-28 02:30:27
1364437948,in[maclean],2013-03-28 02:32:28
1364437966,in[cummings],2013-03-28 02:32:46
1364438043,in[cummings],2013-03-28 02:34:03
1364438053,in[cummings],2013-03-28 02:34:13
1364438214,in[cummings],2013-03-28 02:36:54
1364438330,in[cummings],2013-03-28 02:38:50
1364438383,in[cummings],2013-03-28 02:39:43
1364438469,in[maclean],2013-03-28 02:41:09
1364438590,in[maclean],2013-03-28 02:43:10
1364438957,in[cummings],2013-03-28 02:49:17
1364438967,in[cummings],2013-03-28 02:49:27
1364439000,in[cummings],2013-03-28 02:50:00
1364439021,in[cummings],2013-03-28 02:50:21
1364439484,in[maclean],2013-03-28 02:58:04
1364439499,in[maclean],2013-03-28 02:58:19
1364439530,in[maclean],2013-03-28 02:58:50
1364440340,in[cummings],2013-03-28 03:12:20
1364440350,in[cummings],2013-03-28 03:12:30
1364440399,in[cummings],2013-03-28 03:13:19
1364440451,in[cummings],2013-03-28 03:14:11
1364440461,in[cummings],2013-03-28 03:14:21
1364440503,in[cummings],2013-03-28 03:15:03
1364440615,near[cummings; maxwell; judge; ],2013-03-28 03:16:55
1364440628,near[maxwell; judge; channing-cox; ],2013-03-28 03:17:08
1364441205,in[cummings],2013-03-28 03:26:45
1364441215,in[cummings],2013-03-28 03:26:55
1364441279,near[cummings; maclean; ],2013-03-28 03:27:59
1364441296,near[judge; maxwell; maclean; ],2013-03-28 03:28:16
1364441447,near[maxwell; judge; french; ],2013-03-28 03:30:47
1364444174,near[maxwell; channing-cox; ],2013-03-28 04:16:14
1364444232,in[maxwell],2013-03-28 04:17:12
1364444263,in[maxwell],2013-03-28 04:17:43
1364444330,in[maxwell],2013-03-28 04:18:50
1364445736,in[maxwell],2013-03-28 04:42:16
1364445754,in[maxwell],2013-03-28 04:42:34
1364445817,in[maxwell],2013-03-28 04:43:37
1364445977,in[maxwell],2013-03-28 04:46:17
1364446011,in[maxwell],2013-03-28 04:46:51
1364446063,in[maxwell],2013-03-28 04:47:43
1364446312,in[maxwell],2013-03-28 04:51:52
1364447482,in[maxwell],2013-03-28 05:11:22
1364447530,in[maxwell],2013-03-28 05:12:10
1364447569,in[maxwell],2013-03-28 05:12:49
1364447649,in[maxwell],2013-03-28 05:14:09
1364447815,in[maxwell],2013-03-28 05:16:55
1364447902,in[maxwell],2013-03-28 05:18:22
1364447927,in[maxwell],2013-03-28 05:18:47
1364448022,in[maxwell],2013-03-28 05:20:22
1364448042,in[maxwell],2013-03-28 05:20:42
1364448143,in[maxwell],2013-03-28 05:22:23
1364448622,in[maxwell],2013-03-28 05:30:22
1364448709,in[maxwell],2013-03-28 05:31:49
1364448829,in[maxwell],2013-03-28 05:33:49
1364448909,in[maxwell],2013-03-28 05:35:09
1364449215,in[maxwell],2013-03-28 05:40:15
1364449231,in[maxwell],2013-03-28 05:40:31
1364449245,in[maxwell],2013-03-28 05:40:45
1364449316,in[maxwell],2013-03-28 05:41:56
1364449417,in[maxwell],2013-03-28 05:43:37
1364449437,in[maxwell],2013-03-28 05:43:57
1364450166,in[7-lebanon],2013-03-28 05:56:06
1364450221,in[7-lebanon],2013-03-28 05:57:01
1364450237,in[north-main],2013-03-28 05:57:17
1364450283,in[north-main],2013-03-28 05:58:03
1364450297,in[north-main],2013-03-28 05:58:17
1364450313,in[north-main],2013-03-28 05:58:33
1364450330,in[north-main],2013-03-28 05:58:50
1364450711,in[north-main],2013-03-28 06:05:11
1364450732,in[north-main],2013-03-28 06:05:32
1364450743,in[north-main],2013-03-28 06:05:43
1364450760,in[north-main],2013-03-28 06:06:00
1364450833,in[north-main],2013-03-28 06:07:13
1364450883,in[north-main],2013-03-28 06:08:03
1364450907,in[north-main],2013-03-28 06:08:27
1364451051,in[north-main],2013-03-28 06:10:51
1364451076,in[north-main],2013-03-28 06:11:16
1364451094,in[north-main],2013-03-28 06:11:34
1364451118,in[north-main],2013-03-28 06:11:58
1364451595,in[hopkins],2013-03-28 06:19:55
1364451643,in[hopkins],2013-03-28 06:20:43
1364451680,in[hopkins],2013-03-28 06:21:20
1364451801,in[hopkins],2013-03-28 06:23:21
1364451819,in[hopkins],2013-03-28 06:23:39
1364451829,in[robinson],2013-03-28 06:23:49
1364451917,in[robinson],2013-03-28 06:25:17
1364451928,in[robinson],2013-03-28 06:25:28
1364451960,near[robinson; hopkins; thornton; ],2013-03-28 06:26:00
1364452046,near[robinson; hopkins; thornton; ],2013-03-28 06:27:26
1364452083,near[parkhurst; baker-berry; robinson; ],2013-03-28 06:28:03
1364452096,near[parkhurst; baker-berry; mcnutt; ],2013-03-28 06:28:16
1364452336,in[maxwell],2013-03-28 06:32:16
1364452494,in[maxwell],2013-03-28 06:34:54
1364452506,in[maxwell],2013-03-28 06:35:06
1364452587,in[maxwell],2013-03-28 06:36:27
1364452677,in[maxwell],2013-03-28 06:37:57
1364452707,in[maxwell],2013-03-28 06:38:27
1364452730,in[maxwell],2013-03-28 06:38:50
1364452848,in[maxwell],2013-03-28 06:40:48
1364452889,in[maxwell],2013-03-28 06:41:29
1364452985,in[maxwell],2013-03-28 06:43:05
1364453107,in[maxwell],2013-03-28 06:45:07
1364453139,in[maxwell],2013-03-28 06:45:39
1364453228,in[maxwell],2013-03-28 06:47:08
1364453349,in[maxwell],2013-03-28 06:49:09
1364453448,in[maxwell],2013-03-28 06:50:48
1364453561,in[maxwell],2013-03-28 06:52:41
1364453649,in[maxwell],2013-03-28 06:54:09
1364453682,in[maxwell],2013-03-28 06:54:42
1364453733,in[maxwell],2013-03-28 06:55:33
1364453803,in[maxwell],2013-03-28 06:56:43
1364453924,in[maxwell],2013-03-28 06:58:44
1364454574,in[maxwell],2013-03-28 07:09:34
1364454594,in[maxwell],2013-03-28 07:09:54
1364454677,in[maxwell],2013-03-28 07:11:17
1364454729,in[maxwell],2013-03-28 07:12:09
1364454817,in[maxwell],2013-03-28 07:13:37
1364454937,in[maxwell],2013-03-28 07:15:37
1364455051,in[maxwell],2013-03-28 07:17:31
1364455130,in[maxwell],2013-03-28 07:18:50
1364455179,in[maxwell],2013-03-28 07:19:39
1364455300,in[maxwell],2013-03-28 07:21:40
1364455421,in[maxwell],2013-03-28 07:23:41
1364455542,in[maxwell],2013-03-28 07:25:42
1364455604,in[maxwell],2013-03-28 07:26:44
1364455789,in[maxwell],2013-03-28 07:29:49
1364455906,in[maxwell],2013-03-28 07:31:46
1364456031,in[maxwell],2013-03-28 07:33:51
1364456116,in[maxwell],2013-03-28 07:35:16
1364456191,in[maxwell],2013-03-28 07:36:31
1364456201,in[maxwell],2013-03-28 07:36:41
1364457479,in[maxwell],2013-03-28 07:57:59
